region,period,amount,count,ticket,share_korean,share_chinese,share_japanese,share_western,share_bakery,share_supermarket,share_convenience,concentration,amount_growth,count_growth,ticket_growth,share_change_korean,share_change_chinese,share_change_japanese,share_change_western,share_change_bakery,share_change_supermarket,share_change_convenience,year,q,quarter,future_growth,target
경기도 수원시 영통구,8105,35749930000.0,2434752.0,14683.191552979522,0.38945642690768906,0.03992343481511712,0.047762051562059,0.20038528746769574,0.05041856026011799,0.09067542230152618,0.18137881668579492,0.23936800468067135,0.04225347595859086,0.12824676227388743,-0.0762185092753862,-0.004827231604506488,-0.003155973976738183,3.0247375486229522e-05,0.005514992158078796,-0.0016863439966867746,-0.006795147463851167,0.0109194575082176,2026,2,20262,,
경기도 수원시 장안구,8104,27909580000.0,1719606.0,16230.217852228941,0.36760209218483403,0.0443460632513997,0.03487762983176386,0.12050557550489832,0.033815987198660816,0.21215295966474593,0.18669969236369735,0.23384508870844317,,,,,,,,,,,2026,1,20261,0.05272132364585924,0.0
경기도 수원시 장안구,8105,29381010000.0,1963266.0,14965.374024711884,0.3858955155047427,0.04296380553289353,0.03408766410684997,0.1268152456297452,0.03067117161731336,0.178325728080825,0.20124086952763026,0.2412439864731052,0.05272132364585924,0.14169524879536355,-0.07793141404712278,0.018293423319908686,-0.001382257718506169,-0.0007899657249138894,0.006309670124846872,-0.003144815581347455,-0.033827231583920925,0.014541177163932911,2026,2,20262,,
경기도 수원시 팔달구,8104,41408080000.0,2316340.0,17876.51208371828,0.43581904787664627,0.060764710655504914,0.04626802305250569,0.1600873549316945,0.02113983551036416,0.09330666865017649,0.18261435932310796,0.26390031501035555,,,,,,,,,,,2026,1,20261,0.047149735027559814,0.0
경기도 수원시 팔달구,8105,43360460000.0,2556027.0,16964.00703122463,0.43339761616920114,0.05763568928927414,0.04575873964436724,0.1709255390740781,0.0199815684612202,0.0858662477289217,0.1864345996329375,0.2649949040601098,0.047149735027559814,0.10347660533427727,-0.051044915709521854,-0.002421431707445132,-0.0031290213662307706,-0.0005092834081384529,0.010838184142383606,-0.0011582670491439608,-0.007440420921254798,0.0038202403098295257,2026,2,20262,,
경기도 시흥시,8104,84256200000.0,4651191.0,18114.973132687952,0.36544966423835873,0.05299099650826883,0.020121961351212136,0.0761365929154175,0.025089548306237403,0.2656738613894289,0.1945373752910765,0.2516200533571778,,,,,,,,,,,2026,1,20261,0.044337390008094335,0.0
경기도 시흥시,8105,87991900000.0,5152149.0,17078.679207453046,0.3758734610799403,0.05137609257215721,0.022670382160176108,0.08102211680847896,0.023786280328075653,0.24281746388019806,0.20245420317097368,0.2515127035502625,0.044337390008094335,0.1077053167672537,-0.05720648425169028,0.010423796841581567,-0.0016149039361116196,0.0025484208089639714,0.004885523893061461,-0.0013032679781617498,-0.022856397509230825,0.00791682787989717,2026,2,20262,,
경기도 안산시 단원구,8104,66331820000.0,3798099.0,17464.478940648994,0.3353076999847132,0.064967612828956,0.024823380392698408,0.11397621835191617,0.023801849549733446,0.24693050786183765,0.1901927310301451,0.22797330164125418,,,,,,,,,,,2026,1,20261,0.050299388739823536,0.0
경기도 안산시 단원구,8105,69668270000.0,4245512.0,16409.862932904205,0.34921794383583804,0.06230971430753197,0.024597424336789186,0.11497156453002207,0.022067291178609717,0.22762672304048887,0.19920933877072017,0.2316444177640824,0.050299388739823536,0.11779919375455994,-0.06038634254871156,0.013910243851124826,-0.0026578985214240278,-0.00022595605590922108,0.0009953461781058992,-0.0017345583711237296,-0.019303784821348785,0.009016607740575056,2026,2,20262,,
경기도 안산시 상록구,8104,42876370000.0,2583512.0,16596.15670451695,0.3353226963943076,0.03020988017409123,0.014132026568480494,0.06943568217178833,0.028156068249247778,0.321883359062346,0.20086028737973854,0.2631214917776624,,,,,,,,,,,2026,1,20261,0.053516424081609504,0.0
경기도 안산시 상록구,8105,45170960000.0,2910699.0,15518.938921544275,0.3532233983957835,0.02985856399775431,0.014838294337778076,0.07617991736283665,0.026066747308447727,0.28914616824614753,0.21068691035125223,0.26035581392656604,0.053516424081609504,0.12664427337670592,-0.06490766519934643,0.017900702001475866,-0.0003513161763369181,0.0007062677692975822,0.006744235191048317,-0.002089320940800051,-0.03273719081619847,0.009826622971513682,2026,2,20262,,
경기도 안성시,8104,30212590000.0,1761950.0,17147.245949090495,0.40843601955343783,0.03624548573955427,0.012953209241577767,0.089590134443952,0.017440080443285398,0.20855411601587284,0.2267809545623199,0.2715564721897214,,,,,,,,,,,2026,1,20261,0.11921453936918347,0.0
경기도 안성시,8105,33814370000.0,2075927.0,16288.804953160685,0.42712077734998466,0.034931007142821234,0.013077280457982805,0.08997299077285781,0.01651250636933351,0.18021214057810334,0.23817329732891668,0.2813940860757244,0.11921453936918347,0.1781985867930418,-0.05006290797242241,0.018684757796546825,-0.0013144785967330389,0.0001240712164050379,0.00038285632890580623,-0.0009275740739518867,-0.028341975437769507,0.011392342766596786,2026,2,20262,,
경기도 안양시 동안구,8104,34690760000.0,2157438.0,16079.609240219186,0.4438530605844323,0.04076733977577891,0.046535446326341656,0.15334256153511772,0.044598042821777324,0.1017403481503432,0.16916320080620892,0.26530327669779263,,,,,,,,,,,2026,1,20261,0.039891313998309696,0.0
경기도 안양시 동안구,8105,36074620000.0,2371265.0,15213.238503499188,0.4440761953972072,0.03959958552577962,0.046859814462356084,0.15780873090277875,0.041377289629107666,0.09317215261033934,0.17710623147243132,0.26763097959832605,0.039891313998309696,0.09911153877886636,-0.05388008649818343,0.00022313481277491665,-0.0011677542499992921,0.0003243681360144274,0.0044661693676610326,-0.003220753192669658,-0.008568195540003862,0.0079430306662224,2026,2,20262,,
경기도 안양시 만안구,8104,26300880000.0,1705164.0,15424.252447271934,0.40331236065105047,0.03763029982266753,0.023019001645572315,0.10219658049464504,0.03142480403697519,0.22266289188802807,0.17975406146106138,0.25792871956467317,,,,,,,,,,,2026,1,20261,0.06440430890525328,0.0
경기도 안양시 만안구,8105,27994770000.0,1901578.0,14721.862579394587,0.41823240555289437,0.03646181054532686,0.02313753604691162,0.10561722778933351,0.0285628351295617,0.20441782518663307,0.18357035974933889,0.2642387128462032,0.06440430890525328,0.11518774733691295,-0.04553801685225778,0.014920044901843899,-0.001168489277340673,0.00011853440133930554,0.003420647294688467,-0.0028619689074134876,-0.018245066701395002,0.0038162982882775087,2026,2,20262,,
경기도 양주시,8104,33126880000.0,1548383.0,21394.499939614423,0.3495674811512584,0.03392652733973136,0.020610754770748106,0.10842735567007819,0.026371937230430395,0.29522369749279137,0.16587224634496217,0.25089584054771924,,,,,,,,,,,2026,1,20261,0.052417553358481195,0.0
경기도 양주시,8105,34863310000.0,1745745.0,19970.44814677974,0.3729413529581672,0.03373661307546529,0.02049317749806315,0.1095598782789127,0.025019999535328113,0.261854654649831,0.17639432400423252,0.2529555671399694,0.052417553358481195,0.1274632955799695,-0.06656158343752094,0.023373871806908808,-0.00018991426426606672,-0.00011757727268495513,0.0011325226088345075,-0.0013519376951022823,-0.033369042842960384,0.010522077659270351,2026,2,20262,,
경기도 양평군,8104,15143110000.0,693444.0,21837.538431365763,0.5022812354925772,0.020666164348010416,0.014051935170516493,0.11062588860544499,0.019859857057103858,0.21772740209904043,0.11478751722730668,0.3261248836469245,,,,,,,,,,,2026,1,20261,0.20196974069395246,1.0
경기도 양평군,8105,18201560000.0,847522.0,21476.209467128876,0.525550007801529,0.01987412067976591,0.013322484446388111,0.10857311131573337,0.018493469790501472,0.1927560055291964,0.12143080043688563,0.3408057258527906,0.20196974069395246,0.22219241928692157,-0.01654623140664524,0.023268772308951857,-0.0007920436682445076,-0.0007294507241283818,-0.0020527772897116214,-0.0013663872666023862,-0.02497139656984404,0.006643283209578951,2026,2,20262,,
경기도 여주시,8104,12484900000.0,666866.0,18721.752196093366,0.4252248716449471,0.04208764187138063,0.014425425914504722,0.09506443784091183,0.02267859574365834,0.13378321011782232,0.26673581686677506,0.28139316333249825,,,,,,,,,,,2026,1,20261,0.21144021978550098,1.0
경기도 여주시,8105,15124710000.0,792542.0,19083.796189981098,0.46800963456489414,0.03565027031923257,0.01609022586218182,0.0915620861490898,0.020459235251452754,0.12135968226828812,0.2468688655848608,0.30503746039015966,0.21144021978550098,0.1884576511623024,0.019338146883670415,0.04278476291994704,-0.006437371552148061,0.0016647999476770963,-0.003502351691822031,-0.0022193604922055854,-0.012423527849534197,-0.019866951281914264,2026,2,20262,,
경기도 연천군,8104,3812370000.0,174497.0,21847.768156472604,0.42975629332934634,0.034550686318484305,0.011092837263959165,0.08302447034259529,0.02412410128083056,0.22515652992757787,0.1922950815372065,0.28115516891052755,,,,,,,,,,,2026,1,20261,0.11899684448256598,0.0
경기도 연천군,8105,4266030000.0,201192.0,21203.77549803173,0.460540596292103,0.03273535347852687,0.00851845861374627,0.08248183908692626,0.018982520047913398,0.20366476560174213,0.19307646687904212,0.2991632569942414,0.11899684448256598,0.1529825727662939,-0.02947635904173973,0.030784302962756638,-0.0018153328399574328,-0.0025743786502128944,-0.0005426312556690294,-0.0051415812329171605,-0.021491764325835744,0.0007813853418356109,2026,2,20262,,
경기도 오산시,8104,32444430000.0,1820306.0,17823.6131727303,0.3765432155843083,0.054857798395595174,0.020747166770998905,0.08550928464454453,0.026608881709433638,0.22858191683441503,0.20715173606070442,0.24840602097931386,,,,,,,,,,,2026,1,20261,0.041160840242839836,0.0
경기도 오산시,8105,33779870000.0,2025641.0,16676.13856552074,0.38467051530985763,0.053345972024167056,0.021269768060090226,0.08742632816526529,0.025979673693238014,0.20937469563974048,0.21793304710764133,0.2509204836108078,0.041160840242839836,0.11280246288261431,-0.06437946089209157,0.00812729972554932,-0.0015118263714281183,0.0005226012890913213,0.0019170435207207515,-0.0006292080161956239,-0.01920722119467455,0.010781311046936914,2026,2,20262,,
경기도 용인시 기흥구,8104,33773830000.0,2046101.0,16506.433455630977,0.42461485712458436,0.033930116898201954,0.025760477861113174,0.14429989136559282,0.0412547229615356,0.15651497031873496,0.17362496347023718,0.25927960663196037,,,,,,,,,,,2026,1,20261,0.07693175455670853,0.0
경기도 용인시 기흥구,8105,36372110000.0,2331691.0,15599.026629171703,0.4443346839102818,0.03137953778320807,0.02559900979074351,0.14560194610650853,0.0380258390288603,0.1368424872794017,0.17821649610099607,0.27220617297058536,0.07693175455670853,0.13957766503217583,-0.05497291882576383,0.019719826785697447,-0.0025505791149938867,-0.0001614680703696629,0.0013020547409157146,-0.0032288839326753,-0.01967248303933325,0.004591532630758899,2026,2,20262,,
경기도 용인시 수지구,8104,25533420000.0,1472044.0,17345.55488830497,0.40090320842253013,0.04835153301046237,0.03472037823370312,0.1334780064715185,0.047431562242739124,0.18089860269403785,0.15421670892500888,0.24083998700934575,,,,,,,,,,,2026,1,20261,0.06595434532467648,0.0
경기도 용인시 수지구,8105,27217460000.0,1638633.0,16609.857118708092,0.4139838912227666,0.04338538570461755,0.034952930949471404,0.13984662786314372,0.04685484979127369,0.16497130885835784,0.15600500561036923,0.24779221206222685,0.06595434532467648,0.11316849224615577,-0.04241419627877763,0.013080682800236443,-0.004966147305844819,0.0002325527157682819,0.006368621391625223,-0.0005767124514654345,-0.015927293835680006,0.0017882966853603466,2026,2,20262,,
경기도 용인시 처인구,8104,36483330000.0,2040643.0,17878.350108274695,0.44441173544191276,0.037059665332084546,0.01752033051807497,0.11693395312324835,0.021081134863511635,0.14738265394085462,0.2156105267803131,0.2815096809557788,,,,,,,,,,,2026,1,20261,0.12741243740634411,0.0
경기도 용인시 처인구,8105,41131760000.0,2447106.0,16808.32787790966,0.44646253892369303,0.03396037514562956,0.016250216377806347,0.1221545102859688,0.018852341839979615,0.13746433413012232,0.22485568329680033,0.2854798319193127,0.12741243740634411,0.19918378667900272,-0.05985016647983599,0.0020508034817802723,-0.003099290186454988,-0.0012701141402686224,0.005220557162720449,-0.00222879302353202,-0.009918319810732296,0.009245156516487246,2026,2,20262,,
경기도 의왕시,8104,14847330000.0,765840.0,19386.986837981825,0.5178803192223786,0.030550274022332635,0.023394105202753625,0.1391132277655309,0.02885030507168629,0.11713755941303924,0.1430742093022786,0.3240568958737393,,,,,,,,,,,2026,1,20261,0.12753875612652243,0.0
경기도 의왕시,8105,16740940000.0,874673.0,19139.655619871653,0.5378449477747367,0.026579750002090684,0.022075223971891662,0.13940853978330967,0.027649582400988235,0.10392247986074855,0.14251947620623454,0.3417819097603629,0.12753875612652243,0.14210931787318493,-0.012757589416918291,0.019964628552358032,-0.00397052402024195,-0.0013188812308619624,0.0002953120177787705,-0.001200722670698054,-0.01321507955229069,-0.0005547330960440633,2026,2,20262,,
경기도 의정부시,8104,51018940000.0,2917070.0,17489.789411978458,0.4134876185197105,0.02806251952706191,0.03477904480179322,0.10344472072528359,0.030907345389770937,0.20900669437663738,0.18031205665974245,0.2608214079447233,,,,,,,,,,,2026,1,20261,0.04842221339761266,0.0
경기도 의정부시,8105,53489390000.0,3186131.0,16788.195463400596,0.42088085132397285,0.026159954338608085,0.03432232074435697,0.10653589431474167,0.02820970663527851,0.19988057444663324,0.18401069819640867,0.2649609213412049,0.04842221339761266,0.09223673069209859,-0.04011448806223772,0.007393232804262351,-0.0019025651884538239,-0.00045672405743624883,0.003091173589458082,-0.0026976387544924256,-0.009126119930004145,0.003698641536666214,2026,2,20262,,
경기도 이천시,8104,30834020000.0,1615955.0,19080.989260220736,0.4112201393136542,0.03669096666603965,0.02038560006123107,0.1018929740591723,0.02543392006621258,0.19356541897553417,0.21081098085815603,0.2638017062279956,,,,,,,,,,,2026,1,20261,0.03477846871734536,0.0
경기도 이천시,8105,31906380000.0,1765475.0,18072.405443294298,0.4167517593659951,0.0351356061076186,0.02008344412622178,0.09776947431830249,0.022886018407603747,0.18422146291744787,0.2231522347568104,0.2691369917026068,0.03477846871734536,0.09252732904072203,-0.05285804646560399,0.005531620052340924,-0.0015553605584210511,-0.0003021559350092906,-0.004123499740869813,-0.0025479016586088324,-0.0093439560580863,0.01234125389865437,2026,2,20262,,
경기도 파주시,8104,58159660000.0,2859625.0,20338.212178170215,0.3740897041007461,0.0324161110983111,0.023103298746932153,0.13166342444230245,0.02959921017419978,0.2290489662422373,0.18007928519527108,0.2446310218577995,,,,,,,,,,,2026,1,20261,0.05751477914416969,0.0
경기도 파주시,8105,61504700000.0,3178703.0,19348.992340586712,0.3806229442627962,0.029433685555738016,0.02185556550962772,0.1363739681682863,0.02703289342115318,0.21787700777338967,0.1868039353090089,0.2479125705723216,0.05751477914416969,0.11158036455829001,-0.048638485473431636,0.006533240162050091,-0.002982425542573084,-0.001247733237304434,0.004710543725983868,-0.0025663167530466,-0.011171958468847637,0.006724650113737823,2026,2,20262,,
경기도 평택시,8104,83334780000.0,4816713.0,17301.17198180585,0.35598126016532355,0.039158200213644294,0.022910122280277213,0.10055609434620215,0.023660469254253746,0.2163641639181144,0.24136968982218468,0.24452502044409702,,,,,,,,,,,2026,1,20261,0.08856614249176631,0.0
경기도 평택시,8105,90715420000.0,5580442.0,16255.956069429625,0.36549706764296525,0.03654549579332819,0.023426777939186082,0.10199776399646278,0.02146525915880674,0.19680766511360473,0.25425997035564624,0.24971818442675414,0.08856614249176631,0.15855812874879605,-0.06041301210550287,0.009515807477641691,-0.002612704420316102,0.0005166556589088697,0.0014416696502606297,-0.0021952100954470075,-0.01955649880450966,0.012890280533461557,2026,2,20262,,
경기도 포천시,8104,22445000000.0,1044677.0,21485.10975162658,0.44872176431276456,0.03526041434617955,0.008960570282913789,0.10290086879037648,0.014082869235910003,0.19588594341724214,0.1941875696146135,0.2895418414326429,,,,,,,,,,,2026,1,20261,0.14897527288928503,0.0
경기도 포천시,8105,25788750000.0,1239340.0,20808.454499975793,0.476114197082061,0.03405050651931559,0.008181086714168,0.09999747952110902,0.01140652416266783,0.16993107459648102,0.20031913140419758,0.3070450250612374,0.14897527288928503,0.18633797815018416,-0.03149414917927329,0.027392432769296426,-0.0012099078268639554,-0.0007794835687457893,-0.0029033892692674618,-0.002676345073242173,-0.025954868820761118,0.006131561789584072,2026,2,20262,,
경기도 하남시,8104,32806320000.0,1790321.0,18324.266988992476,0.4467797668254166,0.039256460340568525,0.03833072407999434,0.12864441973375862,0.033032049922088184,0.1527644673343429,0.16119211176383086,0.2695828565570606,,,,,,,,,,,2026,1,20261,0.06312411754808211,0.0
