quarter,admin,name,amount,count,cafe_amount,common_amount,western_amount,bakery_amount,known_age_amount,young_amount,weekend_amount,stores,openings,closures,population,cafe_share,young_share,weekend_share,opening_rate,closure_rate,western_share_common,bakery_share_common
20223,11170570,원효로2동,4794723821,148747,353223545,4295345859,2315428331,116923925,3141035851,1542436370,1315083282,99,5,15,4173672,0.07366921603554025,0.49105977873794093,0.27427717030127563,0.050505050505050504,0.15151515151515152,0.539055155744561,0.02722107342183176
20224,11170570,원효로2동,4599511247,160555,465560669,3946071298,1819154423,109765651,3348060432,1813630843,1349760310,101,4,1,4229587,0.10121959573501614,0.5416959699011789,0.2934573343809893,0.039603960396039604,0.009900990099009901,0.4610039417995331,0.02781643886050231
20231,11170570,원효로2동,2919919255,141938,460016633,2263653693,243780093,108884247,2158029233,881844635,550764648,100,2,4,4206012,0.15754429928576913,0.40863423975684393,0.18862324602191782,0.02,0.04,0.10769319253817505,0.04810110633826532
20232,11170570,원효로2동,3739073799,167649,564571203,2980953915,991680156,117728833,2940064186,1323031976,1096026994,100,7,5,4195126,0.15099225994175142,0.4500010517797587,0.29312793833947004,0.07,0.05,0.3326720856065297,0.039493677647143365
20233,11170570,원효로2동,2688577056,149986,554225145,1891634831,927979,37881189,2013435198,749700667,510751253,103,8,5,4399627,0.20614069578670094,0.3723490419481581,0.18997084419067511,0.07766990291262135,0.04854368932038835,0.00049056984191258,0.020025635169751217
20234,11170570,원효로2동,3097770111,150009,492995894,2308118313,17538804,118362234,2293782810,881761036,692233909,102,4,4,4376926,0.15914540987060352,0.38441348158852057,0.22346200143836303,0.0392156862745098,0.0392156862745098,0.007598745654075143,0.05128083483994263
20241,11170570,원효로2동,2903413974,145643,481844609,2134083670,0,102812430,2160858474,748668823,565833648,100,12,7,4291723,0.16595794237918068,0.3464682356610459,0.1948856253593274,0.12,0.07,0.0,0.04817638195038529
20242,11170570,원효로2동,2889860955,160401,539152352,2068616531,0,118002778,2260437718,789435460,594916522,100,3,3,3886867,0.18656688345754682,0.3492400846586829,0.20586337241267028,0.03,0.03,0.0,0.05704429807633593
20243,11170570,원효로2동,2681968090,142002,422230211,1949335650,0,113652672,2064416914,717251364,544431767,98,3,6,3874985,0.15743297341020937,0.34743532623468903,0.20299710836604323,0.030612244897959183,0.061224489795918366,0.0,0.058303285019180764
20244,11170570,원효로2동,3053169556,135727,329649910,2447279499,0,111140193,2357527256,911033201,657676143,97,6,6,3852280,0.10796973569718117,0.3864359144444182,0.21540767092595758,0.061855670103092786,0.061855670103092786,0.0,0.04541377192323712
20251,11170570,원효로2동,2643619850,117534,279031260,2159628091,0,107786038,1999155435,700350237,570519455,94,3,6,3772138,0.10554893510880545,0.35032305379496415,0.2158099452158373,0.031914893617021274,0.06382978723404255,0.0,0.04990953694721134
20252,11170570,원효로2동,2507123405,124798,330845512,1979284867,0,105618608,1927086134,630788398,538279779,91,0,4,3633609,0.1319621967311976,0.3273275578454243,0.2147001531422423,0.0,0.04395604395604396,0.0,0.053362004510288615
20253,11170570,원효로2동,2361516400,123343,361146354,1842838278,0,109917141,1771012863,576944873,517178664,85,2,7,3655614,0.15292985219158334,0.3257711364234174,0.2190027831269772,0.023529411764705882,0.08235294117647059,0.0,0.05964557080900834
20254,11170570,원효로2동,2764234807,140636,434625080,2191696807,0,98206630,2119443826,775659844,597997644,85,3,2,3522802,0.15723160669975603,0.3659732966189971,0.2163338810746695,0.03529411764705882,0.023529411764705882,0.0,0.044808492527953936
20211,11170580,효창동,1395101710,121148,584326732,657984149,27591265,203985280,1277723963,665432600,410740485,51,3,4,4359848,0.41884167140759937,0.5207952728988616,0.2944161576577811,0.058823529411764705,0.0784313725490196,0.04193302383033546,0.3100154924856708
20212,11170580,효창동,1742391730,143336,701361298,923132902,41168021,223658565,1563381825,796407587,557244408,50,2,3,4223267,0.4025279080037874,0.509413359081362,0.3198158016969008,0.04,0.06,0.044595984945188315,0.24228208583556693
20213,11170580,효창동,1593073407,134104,660227446,809855769,38878505,198106096,1428883560,724194303,453617622,51,2,1,4165652,0.41443629847748753,0.5068252748320514,0.2847437035900506,0.0392156862745098,0.0196078431372549,0.04800670253668342,0.24461898474171392
20214,11170580,효창동,1655624775,123496,444452551,1060494743,33918153,234963772,1416159717,661761728,438753815,50,1,2,4131375,0.2684500484114826,0.4672931450146594,0.2650080027945946,0.02,0.04,0.03198332969011238,0.22156052498225348
20221,11170580,효창동,1643956096,125831,246308104,1265463479,29204105,650441106,1437411070,667392696,490496377,49,1,2,4104390,0.14982644889319477,0.4643019035605451,0.2983634284355,0.02040816326530612,0.04081632653061224,0.02307779361841228,0.5139943718597034
20222,11170580,효창동,2139163473,157021,280762724,1676317651,46292398,762034877,1831715249,758992813,616920462,51,2,0,4030006,0.1312488398122531,0.41436179199488665,0.2883933228042736,0.0392156862745098,0.0,0.027615528579791826,0.454588589785123
20223,11170580,효창동,1819193301,131527,241177205,1409602722,55761635,678610079,1570024055,639614950,477232395,50,4,6,3756191,0.13257370993364273,0.40739181540756714,0.2623318779470374,0.08,0.12,0.03955840474036769,0.48141938746908863
20224,11170580,효창동,1978376656,136618,213407175,1572998660,38853690,757349765,1646115892,697645028,539095084,46,0,4,3770629,0.10786984083783083,0.42381282593194236,0.27249365400922926,0.0,0.08695652173913043,0.024700396121125748,0.48146879222389166
20231,11170580,효창동,1305887037,90470,182926680,963102348,33976696,213883655,1025571010,353777891,266439176,44,1,3,3841993,0.14007848674280085,0.3449569923003186,0.20402926780871322,0.022727272727272728,0.06818181818181818,0.03527838559479869,0.22207780454917964
20232,11170580,효창동,1505304181,111240,212682911,1101207371,53177942,242579862,1228671276,396314510,326002955,46,4,2,3578903,0.14128899240730933,0.32255536345752417,0.2165694874928405,0.08695652173913043,0.043478260869565216,0.048290579413493594,0.22028535985889255
20233,11170580,효창동,1347629322,98902,215938865,975079800,53646589,217158964,1085305302,361289465,306223692,46,4,4,3495117,0.16023609866215124,0.3328920114314525,0.22723139590457797,0.08695652173913043,0.08695652173913043,0.05501763958190909,0.22270891469600745
20234,11170580,효창동,1285842007,94148,181949375,945556576,39657499,233848693,1020907791,340611654,308262124,46,3,2,3631004,0.14150212390751363,0.3336360609672338,0.23973561473482022,0.06521739130434782,0.043478260869565216,0.04194090550114264,0.24731327446238394
20241,11170580,효창동,1132503661,82917,173687108,809534494,29447719,191737983,933344526,316328449,270764636,44,2,4,3600171,0.15336560399869648,0.33891927384593673,0.2390849984192678,0.045454545454545456,0.09090909090909091,0.03637611394975345,0.23684967647592298
20242,11170580,효창동,1463379443,106179,212272102,998682943,0,196048697,1207748917,396559848,370274775,41,1,3,3589308,0.14505609123825858,0.32834626669344386,0.2530271808663093,0.024390243902439025,0.07317073170731707,0.0,0.19630724483095532
20243,11170580,효창동,1782593214,122929,312047449,1224515163,0,532824024,1490789250,597159899,530673502,45,6,2,3631355,0.17505252827693082,0.4005662765545163,0.29769747681761344,0.13333333333333333,0.044444444444444446,0.0,0.4351306052385731
20244,11170580,효창동,1841334967,123434,345358788,1256681609,0,585359056,1497591791,625932133,567030426,45,4,3,3838214,0.18755891469474278,0.41795911059451046,0.30794528761045353,0.08888888888888889,0.06666666666666667,0.0,0.4657974237928073
20251,11170580,효창동,1766248978,125755,388096992,1185334596,0,501967218,1456076996,604046745,508002933,46,2,1,3741020,0.21972949274652037,0.41484533212143404,0.28761683054176973,0.043478260869565216,0.021739130434782608,0.0,0.4234814538392162
20252,11170580,효창동,2070002352,158868,459749974,1358734744,0,603306038,1768569295,711640235,588751882,50,4,0,3772522,0.2221011843565287,0.4023818783984939,0.28442087586574877,0.08,0.0,0.0,0.44402046879578433
20253,11170580,효창동,2039684431,151914,404593842,1355038675,0,621111009,1660953774,637372266,579662035,51,2,1,3692963,0.19836099930499493,0.3837387144526275,0.2841920182308829,0.0392156862745098,0.0196078431372549,0.0,0.4583714254502736
20254,11170580,효창동,1891785389,143253,373127694,1263254188,0,653987681,1582842667,633231795,519275735,51,3,3,3740869,0.19723574152205275,0.40005984688306356,0.2744897693043764,0.058823529411764705,0.058823529411764705,0.0,0.517700782006036
20211,11170590,용문동,3561956484,140354,118834108,2792957492,56382084,116486006,2907214623,859983455,1085411971,114,7,2,3248799,0.033362032504830566,0.2958101022870371,0.304723534909979,0.06140350877192982,0.017543859649122806,0.020187233125279515,0.04170704578700405
20212,11170590,용문동,4121095660,157481,132579442,3282982977,76294707,57831378,3444862801,994829598,1304677494,115,6,6,3189419,0.032170920778868795,0.28878642066999405,0.31658510300146736,0.05217391304347826,0.05217391304347826,0.023239446422508817,0.01761549737088387
20213,11170590,용문동,3541888175,145651,123504694,2842963629,66423387,29849040,3058186958,898758674,1146287537,114,6,5,3049407,0.0348697327238458,0.29388611172018475,0.32363741607963104,0.05263157894736842,0.043859649122807015,0.02336413534188059,0.010499269035847381
20214,11170590,용문동,4452939444,159773,133878230,3564807274,57702190,34401145,3732380429,1141346901,1407888180,116,18,12,2937778,0.030065136003677485,0.30579597195717695,0.31617052010375374,0.15517241379310345,0.10344827586206896,0.016186622603934914,0.00965021173820686
20221,11170590,용문동,3797868241,143085,132598261,3097727553,61429467,31250858,3163857033,922515760,1222709701,118,3,1,3027455,0.034913865512376525,0.2915794709994407,0.32194631920091404,0.025423728813559324,0.00847457627118644,0.019830493789070803,0.010088317150336559
20222,11170590,용문동,4908995327,166734,155918350,4026463606,115153520,36487560,4136293401,1223938089,1572958471,120,5,4,2963228,0.031761763785439434,0.2959021448294983,0.3204237051008299,0.041666666666666664,0.03333333333333333,0.028599170703643012,0.009061937116637135
20223,11170590,용문동,4503451129,152686,152297276,3598469721,62002472,29075988,3774174085,1138910812,1306518840,117,3,7,2773657,0.03381790356717336,0.3017642499656981,0.2901150256936651,0.02564102564102564,0.05982905982905983,0.0172302330732881,0.008080098001191435
20224,11170590,용문동,4731865732,156172,129611949,3825162409,50251065,39858896,3888821988,1247338458,1482157881,120,5,3,2653013,0.027391298980332098,0.32074969279874377,0.31322906543536727,0.041666666666666664,0.025,0.013136975539069196,0.010420183965579696
20231,11170590,용문동,4370614854,140628,105823503,3531862887,43037091,40321596,3586365820,1080876860,1244244977,119,3,5,2614784,0.024212497905906766,0.3013849992581069,0.28468419628905606,0.025210084033613446,0.04201680672268908,0.012185379890711482,0.011416523599603712
20232,11170590,용문동,4739914741,156182,137261674,3789942667,133758374,39601429,3972895465,1227003967,1443677077,119,5,4,2893302,0.028958679955294157,0.30884375836453076,0.30457870149272376,0.04201680672268908,0.03361344537815126,0.03529298085817191,0.010449083925416542
20233,11170590,용문동,4393616075,144107,133532176,3517092569,100783148,38061950,3632296207,1045173957,1319692643,120,3,2,2762774,0.0303923177903067,0.2877446930087329,0.3003659446962489,0.025,0.016666666666666666,0.0286552446439177,0.010821992669593565
20234,11170590,용문동,4484598480,147950,141520369,3564960730,90978998,42132446,3743513710,1137944647,1421883819,118,8,10,2728397,0.031556976534496795,0.30397768918548984,0.3170593366030843,0.06779661016949153,0.0847457627118644,0.025520336657397065,0.0118184881099658
20241,11170590,용문동,4585436963,152498,157991705,3618233664,84861001,44891224,3797655195,1088699789,1324702101,123,12,4,2747361,0.03445510346665734,0.28667683954914713,0.28889331849702715,0.0975609756097561,0.032520325203252036,0.023453709428535127,0.012406944428893578
20242,11170590,용문동,4864241127,164774,165015672,3838506823,176360913,43579259,4074122687,1243972878,1377367282,126,8,3,2466805,0.03392423765426545,0.3053351539877179,0.28316180181830036,0.06349206349206349,0.023809523809523808,0.04594518679588133,0.011353180027941298
20243,11170590,용문동,4423021920,151111,129814422,3409035468,101310915,39756665,3760657560,1124786899,1342750154,129,6,4,2535830,0.029349712560321203,0.2990931455614906,0.3035820708751993,0.046511627906976744,0.031007751937984496,0.02971835170123258,0.011662144724860926
20244,11170590,용문동,5026719510,161133,96690064,3959359053,111391973,41198985,4174642113,1367473454,1410980951,122,1,7,2463909,0.01923522166049802,0.3275666313386802,0.2806961773365389,0.00819672131147541,0.05737704918032787,0.028133839722264763,0.010405468271129287
20251,11170590,용문동,4970272305,149659,95796796,3983069140,107445364,44241702,4144025612,1190248098,1522258269,121,4,4,2438921,0.01927395324067662,0.2872202562053084,0.30627260954467966,0.03305785123966942,0.03305785123966942,0.026975520691061867,0.011107440128443264
20252,11170590,용문동,5582891344,180460,155238994,4416939070,190332375,44510000,4681410555,1329097589,1643386941,120,5,6,2311046,0.02780620012725793,0.28390964077706277,0.2943612618873852,0.041666666666666664,0.05,0.043091464922562314,0.010077114330671535
20253,11170590,용문동,5162814924,182087,188859169,4007600764,115371514,40239455,4371478458,1285642913,1560569119,119,6,5,2279673,0.036580658377286426,0.2940979637328914,0.3022709785209415,0.05042016806722689,0.04201680672268908,0.028788175468069156,0.010040784341960466
